eff_distance_m,time_diff_s,same_type,causally_linked,both_person_type,both_at_home,any_unknown_anchor,same_user,min_user_ratio,sum_gps_error,label,source
28.5,68.0,1,0,0,0,0,0,0.622,41.5,1,انفجار مركب
296.0,215.0,1,0,0,0,0,0,0.76,75.4,1,تشتت واسع
4068.1,7930931.0,1,0,0,0,0,0,0.68,88.1,0,عضوي سالب
5283.6,8773013.0,0,1,0,0,0,0,0.752,63.0,0,عضوي سالب
4149.6,24923041.0,0,1,0,1,0,0,0.608,60.9,0,عضوي سالب
11.8,312.0,1,0,0,0,1,0,0.889,56.9,1,عضوي موجب
23.7,361.0,1,0,1,1,0,0,0.892,15.8,1,عضوي موجب
71.9,105.0,1,0,0,0,1,0,0.497,63.9,1,عضوي موجب
13.1,145.0,1,0,0,0,1,0,0.911,39.6,1,عضوي موجب
175.4,335.0,1,0,0,0,1,0,0.631,55.5,1,مشاهدون بعيدون
0.0,999.4,1,0,0,0,0,0,0.683,29.2,0,نفس المكان بفاصل زمني
0.0,124.0,1,0,0,0,1,0,0.664,57.5,1,عضوي موجب
121.1,202.0,0,1,0,1,0,0,0.661,55.3,0,حريق+طبي مستقلان
421.5,239.0,1,0,0,0,0,0,0.724,19.0,0,حريقان متجاوران
0.2,318.0,1,0,0,0,0,0,0.699,41.8,1,عضوي موجب
0.0,27.0,1,0,0,1,0,0,0.625,38.3,1,حريق+طبي مستقلان
0.0,71.0,1,0,1,0,0,0,0.876,48.3,1,عضوي موجب
48.4,336.0,1,0,0,0,0,0,0.7,21.7,1,عضوي موجب
76.8,255.0,1,0,0,0,0,0,0.85,37.5,1,عضوي موجب
15.1,266.0,1,0,0,0,0,0,0.726,55.9,1,عضوي موجب
68.3,242.0,1,0,0,0,1,0,0.888,44.7,1,عضوي موجب
0.0,389.0,1,0,0,0,0,0,0.755,80.4,1,عضوي موجب
302.4,7538348.0,1,0,1,0,1,0,0.683,89.5,0,عضوي مع كاذب
59.3,196.0,1,0,0,0,0,0,0.734,43.1,1,عضوي موجب
40.0,1383.1,1,0,0,0,0,0,0.827,27.1,1,مبلغ متأخر
16.7,94.0,0,1,0,1,0,0,0.874,41.5,1,انفجار مركب
0.0,1508.8,1,0,0,0,0,0,0.672,53.8,0,نفس المكان بفاصل زمني
9.6,240.0,1,0,1,0,0,0,0.734,75.6,1,عضوي موجب
13.6,122.0,1,0,0,0,1,0,0.83,67.1,1,عضوي موجب
553.2,6518115.0,1,0,0,0,0,0,0.873,69.7,0,عضوي سالب
10778.9,12450785.0,1,0,1,0,1,0,0.87,30.9,0,عضوي سالب
0.0,46.0,1,0,1,1,0,0,0.618,53.7,0,جيران طبيون
85.2,162.0,1,0,0,0,0,0,0.585,39.5,1,عضوي موجب
2917.6,3553235.0,0,0,0,0,0,0,0.797,75.0,0,عضوي سالب
4841.0,2580264.0,0,1,0,0,0,0,0.748,69.4,0,عضوي سالب
0.0,196.0,1,0,0,0,1,0,0.664,57.5,1,عضوي موجب
0.0,12.0,0,1,0,1,0,0,0.832,57.0,1,انفجار مركب
0.0,45.0,1,0,1,1,0,0,0.605,62.0,0,جيران طبيون
490.2,10024548.0,0,1,0,0,0,0,0.771,52.7,0,عضوي سالب
73.3,362.0,1,0,0,0,1,0,0.799,54.4,1,عضوي موجب
3271.1,1994430.0,0,0,0,0,0,0,0.582,35.8,0,عضوي سالب
5324.4,2614867.0,0,0,0,0,1,0,0.732,42.6,0,عضوي سالب
0.0,1090.5,1,0,0,0,0,0,0.66,24.2,0,نفس المكان بفاصل زمني
34.2,208.0,1,0,0,0,1,0,0.836,68.6,1,عضوي موجب
0.0,196.0,1,0,0,0,1,0,0.878,71.7,1,عضوي موجب
133.7,35.0,1,0,0,0,1,0,0.685,21.2,1,مشاهدون بعيدون
1.8,164.0,1,0,0,0,0,0,0.673,52.5,1,مبلغ متأخر
0.0,324.0,1,0,0,0,0,0,0.681,37.1,1,حريقان متجاوران
7.6,73.0,1,0,0,0,0,0,0.908,44.9,1,عضوي موجب
10878.3,21808780.0,0,0,0,0,0,0,0.849,32.7,0,عضوي سالب
31.4,474.0,1,0,0,0,0,0,0.813,59.3,1,عضوي موجب
7196.3,12869885.0,0,0,0,0,0,0,0.497,33.2,0,عضوي سالب
552.4,24287300.0,0,1,0,0,1,0,0.956,27.6,0,عضوي سالب
35.0,154.0,1,0,0,0,0,0,0.75,47.1,1,عضوي موجب
17.4,5.0,1,0,0,0,0,0,0.838,63.7,1,عضوي موجب
393.3,334.0,1,0,0,0,0,0,0.643,74.0,1,تشتت واسع
49.6,284.0,1,0,0,0,0,0,0.86,53.6,1,عضوي موجب
0.0,252.0,1,0,0,0,0,0,0.785,51.1,1,عضوي موجب
42.4,245.0,1,0,0,0,0,0,0.688,41.2,1,عضوي موجب
81.7,155.0,1,0,0,0,0,0,0.612,84.2,1,تشتت واسع
27.0,229.0,1,0,0,0,0,0,0.83,51.3,1,عضوي موجب
0.0,141.0,1,0,0,0,0,0,0.692,72.2,1,عضوي موجب
3904.3,7755476.0,0,1,0,0,1,0,0.748,91.1,0,عضوي سالب
141.0,609.5,1,0,0,0,0,0,0.61,37.2,0,سلسلة حوادث سير
25.7,275.0,1,0,0,0,1,0,0.739,35.2,1,عضوي موجب
0.0,120.0,1,0,0,0,0,0,0.8,76.9,1,عضوي موجب
9735.8,3644396.0,1,0,0,0,0,0,0.679,37.2,0,عضوي سالب
5160.9,9144741.0,0,1,0,0,0,0,0.122,88.9,0,عضوي مع كاذب
54.3,348.0,1,0,0,0,0,0,0.76,21.1,1,عضوي موجب
31.5,21.0,1,0,0,0,1,0,0.92,40.4,1,عضوي موجب
282.4,55.0,1,0,0,0,0,0,0.669,42.6,0,حريقان متجاوران
0.0,97.0,1,0,0,0,0,0,0.586,88.3,1,عضوي موجب
469.2,276.0,1,0,0,0,0,0,0.621,36.2,0,حريقان متجاوران
0.0,91.0,1,0,0,0,0,0,0.788,79.3,1,عضوي موجب
36.5,206.0,1,0,0,0,0,0,0.799,51.0,1,عضوي موجب
84.7,332.0,1,0,0,0,1,0,0.664,46.5,1,عضوي موجب
4347.4,17715581.0,1,0,0,0,0,0,0.797,74.6,0,عضوي سالب
7.6,76.0,1,0,0,0,0,0,0.819,60.6,1,عضوي موجب
20.5,304.0,1,0,0,0,0,0,0.858,58.9,1,عضوي موجب
0.0,70.0,1,0,0,0,0,0,0.651,53.6,1,حريق+طبي مستقلان
0.0,2082.6,1,0,0,0,0,0,0.835,57.3,0,نفس المكان بفاصل زمني
299.2,28.0,0,1,0,0,0,0,0.787,20.7,0,حريق+طبي مستقلان
0.0,84.0,1,0,0,0,1,0,0.739,65.6,1,عضوي موجب
1071.8,16327138.0,0,0,0,0,1,0,0.9,57.8,0,عضوي سالب
30.8,311.0,1,0,0,0,1,0,0.807,76.9,1,عضوي موجب
66.6,122.0,1,0,0,0,0,0,0.901,38.8,1,عضوي موجب
31.2,80.0,1,0,0,0,0,0,0.796,41.2,1,عضوي موجب
56.3,17.0,1,0,0,0,1,0,0.55,40.6,1,عضوي موجب
0.0,63.0,1,0,0,0,1,0,0.619,58.9,1,عضوي موجب
2114.0,11456489.0,0,1,0,0,0,0,0.822,37.4,0,عضوي سالب
6484.3,19797721.0,0,0,0,0,1,0,0.211,46.9,0,عضوي مع كاذب
121.3,116.0,1,0,0,0,0,0,0.714,58.1,1,مشاهدون بعيدون
265.3,216.0,0,1,0,1,0,0,0.608,43.2,0,حريق+طبي مستقلان
366.6,126.0,1,0,0,0,0,0,0.86,23.0,0,حريقان متجاوران
1340.6,127988.0,0,0,0,0,0,0,0.334,33.6,0,عضوي مع كاذب
84.1,377.0,1,0,0,0,0,0,0.629,58.5,1,عضوي موجب
0.0,333.0,1,0,0,0,0,0,0.686,65.7,1,عضوي موجب
0.0,112.0,1,0,0,0,0,0,0.857,84.8,1,تشتت واسع
14.5,125.0,1,0,0,0,1,0,0.722,76.2,1,عضوي موجب
3761.2,8712683.0,0,1,0,0,0,0,0.626,61.6,0,عضوي سالب
0.0,310.0,1,0,0,0,0,0,0.711,52.8,1,حريقان متجاوران
0.0,151.0,1,0,0,0,0,0,0.676,34.3,1,نفس المكان بفاصل زمني
0.0,130.0,1,0,0,0,0,0,0.66,23.2,1,نفس المكان بفاصل زمني
22.5,275.0,1,0,0,0,1,0,0.693,40.8,1,عضوي موجب
93.0,11.0,1,0,0,0,0,0,0.715,32.8,1,عضوي موجب
12.9,122.0,1,0,0,0,0,0,0.772,58.3,1,عضوي موجب
732.4,3764903.0,0,0,0,0,0,0,0.719,47.4,0,عضوي سالب
3009.9,5130841.0,0,0,0,0,0,0,0.896,80.4,0,عضوي سالب
6882.0,106318.0,1,0,1,1,0,0,0.648,40.0,0,عضوي سالب
1018.3,10071280.0,0,1,0,0,0,0,0.87,44.8,0,عضوي سالب
0.3,145.0,1,0,0,0,0,0,0.703,75.9,1,عضوي موجب
112.7,91.0,1,0,1,0,0,0,0.68,32.1,1,عضوي موجب
0.0,14.0,1,0,0,0,0,0,0.838,68.5,1,عضوي موجب
0.0,33.0,1,0,0,0,1,0,0.497,75.3,1,عضوي موجب
0.0,157.0,1,0,0,0,0,0,0.681,80.6,1,عضوي موجب
3369.6,5548730.0,1,0,0,0,0,0,0.686,40.8,0,عضوي سالب
0.0,10.0,1,0,1,1,0,0,0.67,50.7,0,جيران طبيون
5335.7,5062628.0,0,0,0,0,0,0,0.807,75.0,0,عضوي سالب
221.2,39.0,1,0,0,0,0,0,0.669,84.6,1,تشتت واسع
2197.1,27502376.0,1,0,0,0,1,0,0.744,76.9,0,عضوي سالب
0.0,98.0,1,0,0,1,0,1,0.769,98.2,1,عضوي موجب
414.0,224.0,1,0,0,0,0,0,0.908,72.4,1,تشتت واسع
3621.3,14182650.0,0,0,0,0,0,0,0.934,69.1,0,عضوي سالب
73.9,251.0,1,0,0,0,0,0,0.703,58.7,1,عضوي موجب
7321.1,6446548.0,0,1,0,0,0,0,0.687,69.3,0,عضوي سالب
23.9,87.0,1,0,0,0,0,0,0.737,65.0,1,عضوي موجب
65.3,36.0,1,0,0,0,1,0,0.835,57.9,1,عضوي موجب
4211.6,5738372.0,0,1,0,0,1,0,0.55,16.3,0,عضوي سالب
66.0,66.0,1,0,0,0,1,0,0.81,50.7,1,عضوي موجب
11.3,31.0,1,0,0,0,1,0,0.608,57.2,1,عضوي موجب
0.0,32.0,1,0,0,0,1,0,0.748,46.4,1,عضوي موجب
6171.3,1959737.0,0,1,0,0,1,0,0.339,26.6,0,عضوي مع كاذب
444.0,16747460.0,0,0,0,0,0,0,0.92,51.0,0,عضوي سالب
171.6,222.0,1,0,0,0,0,0,0.612,59.3,1,مشاهدون بعيدون
5972.1,2681060.0,0,1,0,0,0,0,0.772,60.3,0,عضوي سالب
0.0,93.0,1,0,0,0,0,0,0.602,48.8,1,كاذب انتهازي
0.0,300.0,1,0,1,0,0,0,0.821,34.0,1,عضوي موجب
0.0,36.0,1,0,1,1,0,0,0.758,62.0,0,جيران طبيون
0.0,328.0,0,1,0,0,0,0,0.696,29.2,1,انفجار مركب
55.7,110.0,0,1,0,0,0,0,0.676,40.8,1,انفجار مركب
1477.1,5848359.0,0,1,0,0,0,0,0.755,57.2,0,عضوي سالب
0.0,393.0,1,0,0,0,0,0,0.726,57.1,1,عضوي موجب
839.5,10469089.0,0,1,0,0,1,0,0.876,42.6,0,عضوي سالب
0.0,72.0,1,0,0,0,1,0,0.515,64.9,1,عضوي موجب
0.0,1491.7,1,0,0,0,0,0,0.803,47.9,0,نفس المكان بفاصل زمني
70.4,16.0,1,0,0,0,1,0,0.861,45.0,1,عضوي موجب
3867.3,2766462.0,0,1,0,0,1,0,0.813,32.5,0,عضوي سالب
3509.6,15940252.0,0,1,0,0,0,0,0.821,66.0,0,عضوي سالب
305.6,5832675.0,0,1,0,1,0,0,0.809,91.3,0,عضوي سالب
127.9,78.0,1,0,0,0,0,0,0.767,77.8,1,تشتت واسع
94.6,138.0,1,0,0,0,0,0,0.87,57.8,1,عضوي موجب
7.1,1173.3,1,0,0,0,0,0,0.622,34.3,1,مبلغ متأخر
25.9,313.0,1,0,0,0,0,0,0.824,62.3,1,عضوي موجب
43.3,51.0,1,0,0,0,0,0,0.688,40.1,1,عضوي موجب
7.5,191.0,1,0,1,0,0,0,0.804,67.8,1,عضوي موجب
5.4,812.6,1,0,0,0,0,0,0.651,19.8,1,مبلغ متأخر
211.1,72.0,1,0,0,0,0,0,0.626,72.3,1,تشتت واسع
0.0,80.0,1,0,0,0,0,0,0.826,38.9,1,حريقان متجاوران
7.1,109.0,1,0,0,0,1,0,0.68,41.1,1,عضوي موجب
0.0,41.0,1,0,0,0,0,0,0.721,43.5,1,حريق+طبي مستقلان
0.0,276.0,1,0,0,0,1,0,0.577,62.0,1,عضوي موجب
18.0,6.0,1,0,1,0,0,0,0.705,26.0,1,عضوي موجب
0.0,326.0,1,0,0,0,0,0,0.809,89.9,1,عضوي موجب
299.1,65.0,1,0,0,0,0,0,0.76,33.8,0,حريقان متجاوران
83.0,202.0,1,0,0,0,0,0,0.824,28.0,1,عضوي موجب
73.4,50.0,1,0,0,0,0,0,0.799,36.1,1,عضوي موجب
0.0,99.0,1,0,0,0,0,0,0.844,74.5,1,عضوي موجب
25.0,81.0,1,0,0,0,0,0,0.604,62.5,1,عضوي موجب
13.7,99.0,1,0,1,1,0,0,0.713,49.2,1,عضوي موجب
4893.3,27534929.0,0,1,0,0,0,0,0.834,92.2,0,عضوي سالب
3170.6,23166707.0,0,0,0,0,1,0,0.909,61.7,0,عضوي سالب
6.6,63.0,1,0,0,0,0,0,0.659,46.6,1,نفس المكان بفاصل زمني
4741.0,3605595.0,0,0,0,0,0,0,0.838,13.6,0,عضوي سالب
0.0,119.0,1,0,0,0,1,0,0.894,71.4,1,عضوي موجب
0.0,45.0,1,0,1,1,0,0,0.664,44.8,0,جيران طبيون
1126.3,24053808.0,0,1,0,0,0,0,0.1,74.1,0,عضوي مع كاذب
0.0,1335.6,1,0,0,0,0,0,0.805,35.0,0,نفس المكان بفاصل زمني
6806.8,11240701.0,0,1,0,0,0,0,0.636,59.6,0,عضوي سالب
0.0,28.0,1,0,0,0,0,0,0.603,42.4,1,حريق+طبي مستقلان
249.6,72.0,1,0,0,0,0,0,0.757,34.3,1,مشاهدون بعيدون
0.0,128.0,1,0,0,0,0,0,0.723,37.3,1,انفجار مركب
35.1,137.0,1,0,0,0,1,0,0.627,73.6,1,عضوي موجب
2668.4,17425958.0,0,1,0,0,0,0,0.804,32.4,0,عضوي سالب
20.7,204.0,0,1,0,1,0,0,0.627,27.2,1,انفجار مركب
0.0,1930.5,1,0,0,0,0,0,0.837,42.3,0,نفس المكان بفاصل زمني
0.0,156.0,1,0,0,0,0,0,0.894,69.9,1,عضوي موجب
17.7,2.0,1,0,0,0,0,0,0.763,58.6,1,عضوي موجب
522.2,68.0,1,0,0,0,0,0,0.623,43.5,0,حريقان متجاوران
107.6,63.0,1,0,0,0,0,0,0.762,24.4,1,عضوي موجب
0.0,50.0,1,0,0,0,1,0,0.68,51.6,1,عضوي موجب
0.0,344.0,1,0,0,0,1,0,0.738,34.8,1,عضوي موجب
4905.2,8979750.0,0,1,0,0,0,0,0.72,49.3,0,عضوي سالب
1028.3,22972961.0,1,0,1,0,1,0,0.052,58.6,0,عضوي مع كاذب
2.0,414.0,1,0,0,0,0,0,0.768,42.1,1,عضوي موجب
3070.7,12395457.0,1,0,0,0,0,0,0.759,41.4,0,عضوي سالب
0.0,437.0,1,0,0,0,0,0,0.874,87.2,1,عضوي موجب
4876.8,10486456.0,0,0,0,0,0,0,0.809,29.1,0,عضوي سالب
211.2,16.0,1,0,0,0,0,0,0.85,76.1,1,تشتت واسع
100.3,210.0,1,0,0,0,0,0,0.822,44.5,1,عضوي موجب
65.0,361.0,1,0,0,0,0,0,0.804,70.3,1,عضوي موجب
30.5,130.0,1,0,0,0,0,0,0.669,46.4,1,عضوي موجب
5866.0,15833961.0,1,0,0,0,1,0,0.611,54.1,0,عضوي سالب
101.0,115.0,1,0,0,0,0,0,0.863,55.6,1,عضوي موجب
0.0,63.0,0,1,0,0,0,0,0.722,49.5,1,انفجار مركب
72.3,185.0,1,0,0,0,1,0,0.674,42.6,1,عضوي موجب
0.0,257.0,0,1,0,0,0,0,0.923,63.5,1,انفجار مركب
18.7,218.0,1,0,0,0,0,0,0.82,59.7,1,عضوي موجب
0.0,287.0,1,0,0,0,1,0,0.608,59.0,1,عضوي موجب
81.8,174.0,1,0,0,0,0,0,0.909,33.7,1,عضوي موجب
3303.7,12155190.0,0,1,0,1,0,0,0.604,90.8,0,عضوي سالب
0.0,24.0,1,0,0,0,0,0,0.804,58.9,1,عضوي موجب
2610.3,9369500.0,0,1,0,0,0,0,0.779,22.5,0,عضوي سالب
13.6,45.0,1,0,0,0,1,0,0.515,65.0,1,عضوي موجب
20.2,297.0,1,0,0,1,0,0,0.754,78.9,1,عضوي موجب
0.0,1232.1,1,0,0,0,0,0,0.841,54.7,1,مبلغ متأخر
5.2,303.0,1,0,0,0,0,0,0.761,54.2,1,عضوي موجب
50.4,126.0,1,0,1,0,0,0,0.841,79.3,1,عضوي موجب
470.9,9.0,1,0,0,0,0,0,0.665,97.6,1,تشتت واسع
0.0,200.0,1,0,0,0,0,0,0.698,38.3,1,حريقان متجاوران
4279.2,10053927.0,0,0,0,0,1,0,0.878,67.8,0,عضوي سالب
0.0,141.0,1,0,0,0,1,0,0.443,71.2,1,عضوي موجب
355.7,222.0,1,0,0,0,0,0,0.671,76.3,1,تشتت واسع
0.0,1119.4,1,0,0,0,0,0,0.604,34.1,0,نفس المكان بفاصل زمني
72.8,26.0,0,1,0,0,0,0,0.678,28.6,1,انفجار مركب
16.8,84.0,1,0,0,0,0,0,0.712,46.3,1,حريقان متجاوران
4547.1,3031505.0,0,1,0,0,0,0,0.807,81.1,0,عضوي سالب
14.3,61.0,1,0,0,0,1,0,0.812,44.0,1,عضوي موجب
33.3,254.0,1,0,0,0,0,0,0.904,26.6,1,عضوي موجب
0.0,163.0,1,0,1,0,0,1,0.794,77.4,1,عضوي موجب
0.0,22.0,0,1,0,0,0,0,0.613,50.9,1,انفجار مركب
0.0,59.0,1,0,0,0,0,0,0.697,33.3,1,مبلغ متأخر
0.0,1225.2,1,0,0,0,0,0,0.811,39.8,1,مبلغ متأخر
106.6,3.0,1,0,0,0,0,0,0.923,19.7,1,عضوي موجب
0.0,91.0,1,0,0,0,0,0,0.802,62.3,1,عضوي موجب
86.9,10.0,1,0,0,0,0,0,0.734,62.4,1,عضوي موجب
14.6,314.0,1,0,1,1,0,0,0.797,46.8,1,عضوي موجب
47.3,46.0,1,0,0,0,0,0,0.824,68.4,1,عضوي موجب
104.4,221.0,1,0,0,0,0,0,0.862,25.4,1,عضوي موجب
39.2,117.0,1,0,0,0,1,0,0.824,53.6,1,عضوي موجب
56.7,53.0,1,0,0,0,0,0,0.699,52.8,1,عضوي موجب
7.5,8.0,1,0,0,0,0,0,0.603,20.6,1,حريق+طبي مستقلان
1181.5,1658516.0,0,1,0,0,0,0,0.766,76.4,0,عضوي سالب
70.4,348.0,1,0,0,0,1,0,0.845,58.0,1,عضوي موجب
11925.6,19390075.0,0,1,0,0,0,0,0.923,50.3,0,عضوي سالب
34.0,179.0,1,0,0,0,0,0,0.82,53.8,1,عضوي موجب
3768.8,15988309.0,1,0,0,0,1,0,0.732,71.9,0,عضوي سالب
2443.8,1433042.0,1,0,1,0,0,0,0.708,89.8,0,عضوي سالب
255.3,380.0,1,0,0,0,1,0,0.716,34.2,1,مشاهدون بعيدون
3.1,16.0,1,0,0,0,0,0,0.671,34.5,1,عضوي موجب
270.4,2362.5,0,1,0,0,0,1,0.788,54.7,0,نفس المستخدم حادثان
83.5,348.0,1,0,0,0,1,0,0.659,52.5,1,عضوي موجب
0.0,17.0,1,0,0,0,0,0,0.8,52.2,1,مبلغ متأخر
403.2,202.0,1,0,0,0,0,0,0.78,37.9,1,مشاهدون بعيدون
1.0,16.0,1,0,0,0,0,0,0.723,41.5,1,مبلغ متأخر
35.1,417.0,1,0,0,0,0,0,0.763,20.8,1,عضوي موجب
20.8,88.0,1,0,0,0,0,0,0.732,34.6,1,نفس المكان بفاصل زمني
268.2,75.0,1,0,0,0,0,0,0.847,35.7,0,حريقان متجاوران
57.7,17.0,1,0,0,0,0,0,0.659,53.0,1,عضوي موجب
0.0,47.0,1,0,0,0,0,0,0.647,63.0,1,عضوي موجب
320.7,55.0,1,0,0,0,0,0,0.671,80.3,1,تشتت واسع
81.7,229.0,1,0,0,0,0,0,0.719,67.6,1,عضوي موجب
0.0,239.0,1,0,0,0,1,0,0.807,48.3,1,عضوي موجب
107.8,0.0,1,0,0,0,0,0,0.693,42.7,1,عضوي موجب
62.4,106.0,1,0,0,0,0,0,0.7,26.5,1,عضوي موجب
15.7,264.0,1,0,0,0,0,0,0.734,19.6,1,عضوي موجب
0.0,54.0,1,0,1,1,0,0,0.857,57.3,0,جيران طبيون
0.0,201.0,1,0,0,0,0,1,0.847,92.6,1,عضوي موجب
72.2,312.0,1,0,0,0,1,0,0.788,76.9,1,عضوي موجب
328.2,57.0,1,0,0,0,0,0,0.685,76.2,1,تشتت واسع
2051.2,5553639.0,0,1,0,1,0,0,0.582,91.6,0,عضوي سالب
0.0,2522.3,1,0,0,0,0,0,0.692,59.0,0,نفس المكان بفاصل زمني
0.0,232.0,1,0,0,0,0,0,0.672,57.9,1,حريقان متجاوران
15.8,133.0,1,0,0,0,0,0,0.619,58.3,1,عضوي موجب
68.4,235.0,1,0,0,0,1,0,0.604,77.8,1,عضوي موجب
92.7,198.0,1,0,0,0,0,0,0.702,36.1,1,عضوي موجب
12702.6,12585761.0,0,1,0,1,0,0,0.788,12.4,0,عضوي سالب
751.8,1868.9,0,1,0,0,0,1,0.653,41.4,0,نفس المستخدم حادثان
39.9,33.0,1,0,0,0,0,0,0.676,29.3,1,حريق+طبي مستقلان
0.0,97.0,1,0,0,0,0,0,0.641,38.9,1,نفس المكان بفاصل زمني
4210.9,8406971.0,0,1,0,0,0,0,0.748,56.1,0,عضوي سالب
0.0,166.0,1,0,0,0,0,0,0.904,69.0,1,عضوي موجب
0.0,16.0,1,0,0,0,0,0,0.677,33.8,1,كاذب انتهازي
58.6,116.0,1,0,0,0,0,0,0.687,46.8,1,عضوي موجب
6.4,122.0,1,0,0,1,0,0,0.721,55.3,1,حريق+طبي مستقلان
27.5,261.0,1,0,0,1,0,0,0.852,79.5,1,عضوي موجب
0.0,158.0,1,0,0,0,0,1,0.927,45.2,1,عضوي موجب
224.2,107.0,1,0,0,0,0,0,0.776,49.9,1,مشاهدون بعيدون
3.7,226.0,1,0,0,0,1,0,0.739,27.1,1,عضوي موجب
108.2,61.0,1,0,0,0,0,0,0.739,88.3,1,تشتت واسع
82.3,299.0,1,0,1,0,0,0,0.365,19.1,1,عضوي موجب
5318.2,3268463.0,1,0,0,0,0,0,0.685,80.1,0,عضوي سالب
5271.3,9919280.0,0,0,0,0,0,0,0.443,47.1,0,عضوي سالب
447.0,3745912.0,1,0,0,0,0,0,0.769,35.2,0,عضوي سالب
7676.1,5294401.0,0,1,0,0,0,0,0.677,69.2,0,عضوي سالب
15.7,117.0,1,0,0,0,0,0,0.774,31.5,1,مبلغ متأخر
0.0,276.0,0,1,0,1,0,0,0.622,60.8,1,انفجار مركب
2.7,225.0,1,0,0,0,1,0,0.669,43.7,1,عضوي موجب
0.0,204.0,1,0,0,0,0,0,0.611,37.9,1,عضوي موجب
42.9,403.0,1,0,1,0,0,0,0.741,33.9,1,عضوي موجب
61.0,152.0,1,0,0,0,0,0,0.777,49.0,1,عضوي موجب
0.0,233.0,1,0,0,0,0,0,0.639,75.0,1,عضوي موجب
44.6,98.0,1,0,0,0,1,0,0.83,48.5,1,عضوي موجب
5.6,78.0,1,0,0,0,0,0,0.788,33.8,1,عضوي موجب
0.0,236.0,1,0,1,1,0,0,0.625,51.7,1,عضوي موجب
378.1,164.0,1,0,0,0,0,0,0.86,30.3,0,حريقان متجاوران
4067.4,12600745.0,0,1,0,0,1,0,0.821,58.3,0,عضوي مع كاذب
0.0,12.0,1,0,0,0,1,0,0.874,25.3,1,عضوي موجب
386.7,383.0,1,0,0,0,0,0,0.919,40.9,1,مشاهدون بعيدون
6547.9,17219.0,0,1,0,0,0,0,0.595,44.3,0,عضوي سالب
283.2,45.0,0,1,0,0,0,0,0.763,37.2,0,حريق+طبي مستقلان
21.5,428.0,1,0,0,0,0,0,0.681,60.3,1,عضوي موجب
1.2,249.0,1,0,1,0,0,0,0.794,76.6,1,عضوي موجب
4633.7,18243686.0,0,1,0,0,0,0,0.832,53.0,0,عضوي سالب
0.0,37.0,1,0,0,0,0,0,0.861,62.3,1,عضوي موجب
1137.1,999227.0,0,1,0,0,1,0,0.799,53.5,0,عضوي سالب
0.0,414.0,1,0,0,0,1,0,0.797,58.2,1,عضوي موجب
99.2,352.0,1,0,0,0,0,0,0.734,35.2,1,عضوي موجب
5173.7,17503645.0,1,0,0,0,1,0,0.1,20.6,0,عضوي مع كاذب
1.1,251.0,1,0,0,0,1,0,0.669,59.7,1,عضوي موجب
7704.3,12882695.0,0,1,0,0,0,0,0.874,86.1,0,عضوي سالب
36.5,72.0,1,0,0,0,0,0,0.463,72.7,1,عضوي موجب
184.2,23262085.0,1,0,0,0,0,0,0.595,86.1,0,عضوي سالب
85.4,17.0,1,0,0,0,0,0,0.873,45.6,1,عضوي موجب
43.8,62.0,1,0,0,0,0,0,0.76,32.5,1,عضوي موجب
0.0,153.0,1,0,1,0,0,0,0.961,72.0,1,عضوي موجب
240.2,81.0,0,1,0,0,0,0,0.716,39.0,0,حريق+طبي مستقلان
0.0,74.0,1,0,0,0,1,0,0.65,52.6,1,عضوي موجب
135.3,274.0,1,0,0,0,0,0,0.913,21.8,1,عضوي موجب
426.8,227.0,1,0,0,0,0,0,0.684,68.6,0,حريقان متجاوران
2512.1,22747135.0,0,1,0,0,0,0,0.8,72.5,0,عضوي سالب
0.0,252.0,1,0,1,1,0,0,0.693,73.3,1,عضوي موجب
3728.8,20567523.0,1,0,0,0,0,0,0.586,82.2,0,عضوي سالب
1788.1,2836352.0,0,1,0,0,1,0,0.628,68.6,0,عضوي سالب
10032.9,18754415.0,0,0,0,0,1,0,0.641,60.6,0,عضوي سالب
2427.3,13466583.0,0,1,0,0,1,0,0.514,41.6,0,عضوي سالب
32.6,200.0,1,0,0,0,0,0,0.664,32.6,1,عضوي موجب
22.5,760.7,1,0,0,0,0,0,0.79,59.4,0,سلسلة حوادث سير
38.9,9.0,1,0,0,0,1,0,0.68,49.8,1,عضوي موجب
466.4,109.0,1,0,0,0,0,0,0.806,65.5,1,تشتت واسع
44.8,64.0,0,1,0,0,0,0,0.614,36.5,1,انفجار مركب
0.0,130.0,1,0,0,0,0,0,0.841,88.2,1,عضوي موجب
33.5,160.0,1,0,0,0,1,0,0.639,83.5,1,عضوي موجب
21.2,39.0,1,0,0,0,1,0,0.443,74.2,1,عضوي موجب
28.1,258.0,1,0,0,0,0,0,0.825,72.0,1,عضوي موجب
386.8,154.0,1,0,0,0,0,0,0.686,77.5,1,تشتت واسع
91.0,80.0,1,0,0,0,1,0,0.809,33.8,1,عضوي موجب
86.1,327.0,1,0,0,0,0,0,0.629,44.6,1,عضوي موجب
35.4,36.0,1,0,0,0,1,0,0.661,35.4,1,عضوي موجب
22.3,79.0,1,0,0,0,1,0,0.835,25.3,1,عضوي موجب
430.4,344.0,1,0,0,0,0,0,0.806,84.6,1,تشتت واسع
510.2,30.0,1,0,0,0,0,0,0.707,89.9,1,تشتت واسع
0.0,65.0,1,0,0,1,0,0,0.759,52.2,1,حريق+طبي مستقلان
